5.030818222757706515e+00 3.492354297506338856e+00
5.008369232599625853e+00 3.484564812272768819e+00
4.931004028474403889e+00 3.629184965548813757e+00
5.087980894438656421e+00 3.531819686367330124e+00
5.178502739367622176e+00 3.705348202313913042e+00
5.048225629516299939e+00 3.841079620274621131e+00
4.940792499941928817e+00 3.814428085865290363e+00
4.814447320871281022e+00 3.680380452103836575e+00
5.084967698727543173e+00 3.653824913822180331e+00
5.148893122711879933e+00 3.745401950412144743e+00
5.152702759132463228e+00 3.635466613856543017e+00
5.020669575329869794e+00 3.552558904389492067e+00
4.925396676375644489e+00 3.667621575681305313e+00
4.918697703750103400e+00 3.651516204705400170e+00
5.025749688799267645e+00 3.719662456513503468e+00
5.000243711259845902e+00 3.647664278500543311e+00
4.923643530368169152e+00 3.661596399431322979e+00
4.948630494828352155e+00 3.755952396995243969e+00
5.093080837107190284e+00 3.660424213194552578e+00
5.068656628014143628e+00 3.805768436652083864e+00
5.001354072602753220e+00 3.825659734457558248e+00
4.914730562478978548e+00 3.826222402261292288e+00
5.135398344567454032e+00 3.914170602697622403e+00
5.078596473903111530e+00 3.887397046442743420e+00
5.141913686481832890e+00 3.804581473909026457e+00
5.118740382264061139e+00 3.706884371420709368e+00
4.962496648269608457e+00 3.671343344186808633e+00
4.973380420656994261e+00 3.638215717307720976e+00
4.981742602782802010e+00 3.621532229114131418e+00
4.862431957996617093e+00 3.865713632885044326e+00
4.895090300643601289e+00 3.960527229323835829e+00
4.787081090687543394e+00 3.823829120760317668e+00
4.921326482073398623e+00 3.949038623823148964e+00
5.091674380765785379e+00 3.701422320417662171e+00
5.044776454219682904e+00 3.563396391727851498e+00
5.025361756280804393e+00 3.672591494137750434e+00
4.979836247883996592e+00 3.552158807341534441e+00
4.979084038088120501e+00 3.525373166485933130e+00
5.102959120716413999e+00 3.549758168152961524e+00
5.066249502502231827e+00 3.668359169898923078e+00
4.954449113347107136e+00 3.591165216644400804e+00
4.949067040338203327e+00 3.643209667813235964e+00
4.951467709870022382e+00 3.539959561612991301e+00
4.968671967431097514e+00 3.584642303466358371e+00
4.995981909619994887e+00 3.677007863081886985e+00
4.908675731315102375e+00 3.781358004181924137e+00
4.948825569474880837e+00 3.822103949483603103e+00
4.822453133946723369e+00 3.790036343537926289e+00
4.855525225506439391e+00 3.770914447001235015e+00
4.892056248570450627e+00 3.794071513366799486e+00
5.047322304440378993e+00 3.858123146507732582e+00
5.102062112504882840e+00 3.693984402544967516e+00
5.043203606883927215e+00 3.731275303076976968e+00
4.930796050664834951e+00 3.749130992085926817e+00
4.959109734144108828e+00 3.708191316040831520e+00
4.837862125306708450e+00 3.792278568399944483e+00
4.983533245143281221e+00 3.642278512150038505e+00
5.039026350585533720e+00 3.636649021897194967e+00
5.042988813682154792e+00 3.852850750095503596e+00
4.756110007677611939e+00 3.640086952779358676e+00
4.736130328952498303e+00 3.630102259931446085e+00
4.827030998230213754e+00 3.680392303377857832e+00
4.819501118769912829e+00 3.775567196172540552e+00
4.832999514120912110e+00 3.761848620979383107e+00
4.791591775286379473e+00 3.706321288698236405e+00
4.788248699778852924e+00 3.647676767294051547e+00
4.913430365380227371e+00 3.806377377938961803e+00
4.838608525334770150e+00 3.849312012943458594e+00
4.985766699440502769e+00 3.995731721815349413e+00
5.001158518907345751e+00 3.826763043790567309e+00
4.831257740563647651e+00 3.731051306061699435e+00
4.871226840631608823e+00 3.713111100789998176e+00
5.060453277101295555e+00 3.587265752297057908e+00
5.030738363641640731e+00 3.647185133809777380e+00
4.948217053080095518e+00 3.769158306348046050e+00
5.018934810411362690e+00 3.594672783728803278e+00
5.061698852725426079e+00 3.707678576630734746e+00
5.091859865674755348e+00 3.688577417408732462e+00
5.050877980926146371e+00 3.801776583329815828e+00
5.061476687685990683e+00 3.658718477406638581e+00
4.965580540732571713e+00 3.619897680757051539e+00
5.076620124634097841e+00 3.656379670329132470e+00
4.959077873937648206e+00 3.620099459879832171e+00
5.009022220581472951e+00 3.471790328981936291e+00
5.070251826490522085e+00 3.605778801397291566e+00
4.955355904295588587e+00 3.563960023944365840e+00
4.936871008505956837e+00 3.845162432791890073e+00
5.073991705240706196e+00 3.864230284373861402e+00
5.078642866493623842e+00 3.714548204458464120e+00
5.074669360719501476e+00 3.693765642442916608e+00
5.068725068413589163e+00 3.767631970878313030e+00
4.829198919199058970e+00 3.804404511695294033e+00
4.855097336348235260e+00 3.726070468955938075e+00
5.091120571024527308e+00 3.634271611653558498e+00
5.133502500834726590e+00 3.665222198277966470e+00
5.168199722210109037e+00 3.640789842087555517e+00
4.978750114651663061e+00 3.674375134458758296e+00
4.940030078422161353e+00 3.686017231059240729e+00
4.998457820408836128e+00 3.683580042322893711e+00
5.018334364373521872e+00 3.692473494857145155e+00
5.046022485761356258e+00 3.607119593466467045e+00
4.995082262151003150e+00 3.560157733691840409e+00
4.828351900888597115e+00 3.614237391035802993e+00
4.910584508290486205e+00 3.773046107888622380e+00
4.971192130207781723e+00 3.682856613966661641e+00
4.938674695281483729e+00 3.606000070866142160e+00
4.831984633506833049e+00 3.657969607713382310e+00
4.908408095947053518e+00 3.620863919242077067e+00
4.974161052340781985e+00 3.775460874317879245e+00
4.997735437035979444e+00 3.695095388892553512e+00
5.096320089146161081e+00 3.579316907110889900e+00
2.271664023808619870e+00 4.567907892787682611e-01
2.213475300318735073e+00 5.984456408946530193e-01
2.382407617980034864e+00 5.801150225464983823e-01
2.503287855424894737e+00 4.806236849436964498e-01
2.369192386046129251e+00 5.226734691521680576e-01
2.134007398550547663e+00 4.990360719505146925e-01
2.073297940442749177e+00 4.354709738130427832e-01
2.189638330013501388e+00 5.275060146162495744e-01
2.162695346100377058e+00 3.819674475275455783e-01
2.104759923905733743e+00 3.617213283528076806e-01
1.937365279599520873e+00 1.591422830132971922e-01
1.928598106937866374e+00 1.525377127215014894e-01
1.949306578169734960e+00 2.437862210015935283e-01
1.822477819217410477e+00 3.090806574490932990e-01
2.094808630529977567e+00 4.261844728218451839e-01
2.375049030928589211e+00 1.561051493012911295e-01
2.226418451650117092e+00 2.640824938324530247e-01
2.225214534365898444e+00 2.940403383961240902e-01
2.155311279623326914e+00 2.810552578445112970e-01
2.129333093773394303e+00 3.793300647123136748e-01
2.099382405154683884e+00 4.022896416278219367e-01
2.125221003008512355e+00 3.871421975401626581e-01
2.071031199815625445e+00 3.864886885001179717e-01
2.055507256666132321e+00 3.479214940430140901e-01
2.328885255494733908e+00 4.038701446518106475e-01
2.221080928105145791e+00 1.476713554402077078e-01
2.022454853662602581e+00 7.308987345784102863e-02
2.050145763162507517e+00 2.302313577947396606e-01
2.163272999913765648e+00 1.832268611760146104e-01
2.301438565928094704e+00 2.618610861273875656e-01
2.060066464422142474e+00 1.777737583376061692e-01
2.029893133079092138e+00 2.718797401303867378e-01
2.029635261996822759e+00 2.078430535134085377e-01
1.816158819167214222e+00 8.712261184248516754e-02
1.909144836251024602e+00 1.667743392293172255e-01
1.892150127187896880e+00 -3.852602672795138461e-02
1.819626381350242461e+00 2.010554001448768835e-01
1.790141158721016312e+00 2.065836228156625598e-01
2.231341991039851536e+00 1.298411922612060787e-01
2.230713975119740233e+00 1.037859756951773071e-01
2.036215993613453179e+00 1.802310237685026406e-01
2.066818463263742967e+00 6.779110845383647110e-02
2.275425530090236848e+00 3.056183226875511250e-02
2.487152244719521121e+00 1.113774315685392841e-01
2.319926856400413406e+00 9.958586235726839264e-02
2.313552727781654106e+00 2.068388157425836149e-01
2.315557606797246759e+00 2.981076299498865989e-01
2.480514135692848399e+00 3.023065930348794450e-01
2.431106766131770680e+00 1.873529280785851125e-01
2.370929346492108181e+00 2.633627694768969629e-01
2.293764721795108930e+00 1.893291955804204951e-01
2.193824890564851415e+00 2.623211969141782118e-01
2.206596194352003160e+00 3.248590219550862579e-01
2.314342140081819821e+00 4.594459315663731447e-01
2.260037527222027887e+00 3.194105455488731038e-01
2.203250152118902960e+00 3.462599711845221750e-01
2.172700512754121238e+00 3.139153223558844297e-01
2.238016015603338627e+00 2.704523740530440645e-01
2.296972899879779817e+00 1.785898357159074745e-01
2.144114200812532900e+00 1.576506871645378394e-01
2.015464100491602295e+00 3.089007463839773537e-01
1.985064769150875819e+00 2.446340395423732550e-01
1.845885183669930596e+00 2.551626234990983511e-01
1.653375567288413173e+00 3.566627602811351938e-01
1.649512712539668913e+00 4.707874339420995424e-01
1.813629539401538926e+00 2.004846942363190387e-01
1.776295285710703498e+00 1.173600486685381916e-01
1.810499479559470659e+00 -1.651331697838573365e-02
1.870787444078007233e+00 5.687050497725290588e-02
1.753806611910196711e+00 -7.238868865822606358e-02
1.622743785397548155e+00 -2.332573717530422308e-01
1.688484603538926709e+00 8.095547053419006600e-01
1.832139327275553287e+00 6.987365100506539584e-01
1.911654422432262912e+00 5.325720803018100247e-01
1.879678596689855707e+00 5.599442220614643251e-01
1.778056545696245161e+00 5.574757098922819010e-01
1.748714722268113198e+00 5.180883717022775059e-01
1.756497185432232877e+00 5.068443914207921841e-01
1.810290504709968884e+00 5.769047106388963675e-01
1.874481382460599921e+00 5.626003186899554143e-01
1.838110276013364963e+00 5.684707492396198214e-01
1.908234221328082514e+00 2.889544531279696904e-01
1.849835700501683444e+00 5.030230067064348498e-01
1.730618145466591429e+00 4.683894096437763443e-01
1.733857899338786313e+00 4.834205154000376647e-01
1.837823027377551544e+00 5.227483531237345771e-01
1.736226061345813587e+00 3.956906470775025664e-01
1.590268387834945507e+00 3.918359212507505629e-01
1.570414698829752931e+00 3.610981781515112399e-01
1.595206641270610737e+00 6.042994517352207051e-01
1.541487479222846568e+00 4.442703413013100455e-01
1.639937437298777834e+00 6.082872880303671348e-01
1.517998872307176228e+00 5.393610397243076005e-01
1.551248214687032334e+00 3.961805167541153638e-01
1.631537414372223882e+00 3.867399047019746128e-01
1.529131043891435837e+00 5.360055549985274226e-01
1.624098285172152378e+00 5.837519879880488372e-01
1.692448825022943470e+00 4.277446679724816736e-01
1.886404225854033445e+00 3.379678342404177083e-01
1.727593553544110705e+00 2.482199890303867507e-01
1.759996457820886873e+00 3.112390041972237231e-01
1.820265342861039581e+00 5.064544013218095220e-01
1.936253147240292405e+00 4.553497466660193504e-01
1.777288588381314094e+00 5.265823937060692961e-01
1.758341706363774515e+00 3.820863775061613121e-01
1.670015457432486583e+00 3.596988410276945602e-01
1.724177611273451038e+00 2.306101162206353750e-01
1.785324864082230789e+00 3.481380873878697768e-01
1.806829874568236294e+00 3.559587793784167453e-01
1.640739944139097295e+00 5.965660624596595962e-01
1.578255423554085768e+00 4.835780068829971245e-01
1.631430490159339719e+00 5.710655084863446307e-01
1.710865146179426421e+00 5.340578692236074287e-01
1.692330649453557045e+00 4.600952176990111830e-01
1.815714035361808198e+00 4.525935082599232828e-01
1.870124617734382211e+00 4.549866688535178505e-01
1.960268984425948213e+00 1.768072728969007912e-01
2.159188964557853474e+00 3.898861984562158600e-01
2.228273192905485978e+00 3.611718205784416602e-01
2.166581446572767078e+00 4.227754825610968714e-01
2.109314199214754826e+00 3.261786780414633324e-01
2.259829294436066061e+00 4.066631611762666076e-01
2.168997724710242547e+00 4.544388981487170187e-01
2.069494280054189339e+00 3.525393620645557169e-01
2.111123528160028684e+00 2.935234669997601742e-01
2.253847886737155637e+00 3.316358707743809475e-01
2.245748445259213355e+00 3.200246904734303510e-01
2.169284331670508603e+00 3.105911461562339548e-01
2.197087906789615630e+00 4.246478164999488714e-01
2.172905878375622546e+00 4.139500916092586080e-01
2.161511665380425828e+00 4.502579004752101932e-01
1.983728621276760418e+00 1.599671279013492042e-01
1.735450092342808004e+00 4.076874895288136180e-01
1.561619580459777223e+00 4.767064831505741784e-01
1.470078001674234969e+00 6.340828169322725305e-01
1.639572646612040829e+00 4.584186737728206396e-01
1.863850062146102493e+00 3.836951679463596609e-01
1.807600687731605094e+00 5.542208303875442166e-01
1.755612040413785380e+00 3.497059507960861291e-01
1.483614488188264469e+00 4.930204850644712700e-01
1.545699741597550192e+00 5.414883440119051539e-01
1.681931613111717239e+00 4.661997420174892048e-01
1.678347414931465886e+00 5.367326415084135993e-01
1.712557244593454708e+00 5.226966680859335135e-01
1.654372570905177753e+00 4.111991534063160758e-01
1.781725638755278895e+00 6.216899022828622501e-01
1.630347004267779232e+00 6.160114455517581300e-01
1.572828651997012717e+00 4.865974888108230423e-01
1.634284180873686543e+00 3.878343189147744341e-01
1.546887156818547160e+00 3.885579694266204087e-01
1.647927021332393549e+00 3.859360796283666240e-01
1.605628421592521615e+00 5.403080074498304297e-01
1.681736125504785351e+00 4.377868648982921052e-01
1.655149982684732457e+00 5.338254654700280710e-01
1.652568976622031283e+00 6.344580330040434646e-01
1.640112998758540996e+00 6.339218436051162753e-01
1.586715063391932246e+00 4.785327428513956871e-01
1.608340935504195324e+00 4.903036914661944023e-01
1.639364373035813394e+00 4.222214110620959859e-01
1.567969344704932322e+00 5.602597674241396319e-01
1.776155688937302912e+00 5.903489565490515067e-01
1.782562367719672691e+00 4.715421314588530421e-01
1.729297488791496473e+00 3.510427119138767593e-01
1.964768144713735509e+00 3.733930747953443374e-01
2.137973889556305629e+00 2.060516466114642453e-01
2.041991552007702104e+00 3.851793529135020266e-01
2.130706332425724714e+00 3.417829718266970351e-01
2.106447150080204889e+00 2.731019252060478686e-01
2.078334997067450285e+00 4.139896797971815978e-01
1.970714248662097212e+00 3.674037259883324857e-01
2.076643735381858313e+00 4.018520464255129765e-01
1.958337130523248426e+00 1.466332765497563861e-01
1.775625332340132534e+00 6.490079511636151488e-02
1.780415699951781727e+00 1.090493527464976575e-01
1.672319803119178605e+00 5.787984022270405149e-02
1.733502616586241718e+00 1.110750222334172255e-01
1.842855783557612037e+00 -6.539184179151463772e-02
1.887383546730974082e+00 1.466194009935486431e-01
1.866300929031206701e+00 2.218321772401952718e-01
1.725159106528785902e+00 3.857332115240047488e-01
1.938185553687512996e+00 5.648350261671781780e-01
2.070709404375298046e+00 4.258937798087042426e-01
2.172426270308422502e+00 4.178707536173072445e-01
2.153708661020841575e+00 3.230443975029971826e-01
2.207488995413775523e+00 3.473898327686562593e-01
2.237009727894156974e+00 2.913444645316957127e-01
2.275367831165121313e+00 2.880082892230902969e-01
2.289674791482961602e+00 2.802789979179394209e-01
2.299469523820734551e+00 2.995102018326697424e-01
2.261282932136120305e+00 3.545500251879477038e-01
2.401118142634378394e+00 4.217558236539556971e-01
2.424791469137450584e+00 3.859337530355955725e-01
2.104178092928168375e+00 4.397040194005124580e-01
2.203502355229628229e+00 1.516249850790002685e-01
2.152238627405855809e+00 1.575518690658014587e-01
9.207139456465921468e-01 2.257745954780158826e+00
9.544638002165833912e-01 2.338209041960578993e+00
9.981496892256791487e-01 2.249981441774619118e+00
1.151672542421410483e+00 2.198542641138955922e+00
1.079775888552166663e+00 2.275082200455865067e+00
1.187855003547687804e+00 2.348832632177081159e+00
1.057043980380407033e+00 2.451853473959008323e+00
1.109104556774406003e+00 2.399143046314868410e+00
1.140647232230950658e+00 2.391712260750105123e+00
1.143181883621475103e+00 2.306327533831456389e+00
1.263279599576444312e+00 2.342629778403911178e+00
1.218495583869195764e+00 2.270351638005910111e+00
1.210391591565434188e+00 2.338349194444111490e+00
1.252290798122229099e+00 2.300595502938531656e+00
1.049111634060450937e+00 2.388054543848082467e+00
1.084006593590359557e+00 2.541199121714257991e+00
1.128885063566690494e+00 2.473720332120399323e+00
1.116808105250561844e+00 2.546238623704973669e+00
1.270778857162788267e+00 2.477459197792088119e+00
1.256711411356642216e+00 2.468256780812731144e+00
1.260697907846778376e+00 2.570199573115944158e+00
1.236835045395776378e+00 2.576325259607803453e+00
1.219713695033449063e+00 2.414747851566579229e+00
1.208526773160827794e+00 2.481864316013206118e+00
1.337291114180154228e+00 2.373929813500447850e+00
9.319100822962353980e-01 2.408902070302167520e+00
9.434322134999286735e-01 2.404275642229248167e+00
9.293396697714878529e-01 2.358030051943223349e+00
1.064384992507190653e+00 2.349050680986115580e+00
1.028187069044615765e+00 2.359879430637008113e+00
1.013655104665762696e+00 2.394313717177384060e+00
1.099075111853816455e+00 2.547009394243850533e+00
1.002646447972133981e+00 2.372449952441461285e+00
1.147747566903854821e+00 2.229811596444694288e+00
1.283135851626692192e+00 2.283294613104680959e+00
1.338749601981397364e+00 2.446580233664712001e+00
1.277792456071195959e+00 2.349738996262850321e+00
1.282337559341286015e+00 2.429466065375208483e+00
1.131685465008081870e+00 2.337453209490492068e+00
1.180196446203819027e+00 2.249645201181442733e+00
1.102722503766604190e+00 2.343274066508634235e+00
1.193986431035473084e+00 2.455634139424589968e+00
1.042201313412122188e+00 2.350587779768484431e+00
1.263050177819330377e+00 2.410256472929864113e+00
1.211831767120375325e+00 2.349091233241762389e+00
1.081646717356159915e+00 2.214915758146167590e+00
1.108824586938780943e+00 2.243509408477177836e+00
1.123098486150640118e+00 2.542324401851125071e+00
1.174360394294047261e+00 2.550194767389486028e+00
1.104350844783844376e+00 2.446482893884421195e+00
1.175970044900048972e+00 2.356377899342057436e+00
1.001724340285395032e+00 2.457165263482184336e+00
1.204914273085057275e+00 2.469620426943589742e+00
1.219209395189394973e+00 2.498718856971844371e+00
1.253632727095716826e+00 2.454581902782323688e+00
1.082579518215911696e+00 2.506605778577943866e+00
1.125602024021349346e+00 2.470858043230254264e+00
1.237336730529256190e+00 2.345822922079200623e+00
1.133708100115376816e+00 2.482782883848658528e+00
1.163603205956202258e+00 2.491042086608288297e+00
1.112142163634967318e+00 2.483270575012761494e+00
1.201832077468729665e+00 2.500168580021531195e+00
1.223827290569648785e+00 2.496976047802232479e+00
1.060486463901003429e+00 2.279483594799424750e+00
