-1.091293811798095703e+01 -2.530475519597530365e-02
1.039721870422363281e+01 -1.553558837622404099e-02
1.136330223083496094e+01 -1.146367564797401428e-02
1.150072097778320312e+01 -1.354533061385154724e-02
-8.983371734619140625e+00 -4.248199239373207092e-02
-1.061115550994873047e+01 -2.892055362462997437e-02
1.270363330841064453e+01 -1.326192822307348251e-02
-9.392618179321289062e+00 -2.368492074310779572e-02
-8.652300834655761719e+00 -2.382598817348480225e-02
9.436737060546875000e+00 -1.154876220971345901e-02
-1.186473369598388672e+01 -2.632575854659080505e-02
-9.212341308593750000e+00 -2.342189662158489227e-02
1.179526042938232422e+01 -1.280092168599367142e-02
-1.037357521057128906e+01 -2.693160995841026306e-02
8.179043769836425781e+00 -1.036000717431306839e-02
1.038189601898193359e+01 -2.037326619029045105e-02
-8.503826141357421875e+00 -2.987986430525779724e-02
-8.787564277648925781e+00 -3.419642522931098938e-02
-1.157305431365966797e+01 -3.519564494490623474e-02
9.057184219360351562e+00 -1.667512021958827972e-02
9.939934730529785156e+00 -1.639389432966709137e-02
8.115208625793457031e+00 -1.145624089986085892e-02
1.038168811798095703e+01 -1.804241538047790527e-02
-9.054076194763183594e+00 -3.671278804540634155e-02
9.304528236389160156e+00 -1.215579640120267868e-02
1.196677684783935547e+01 -2.048688754439353943e-02
-8.413743972778320312e+00 -3.613550961017608643e-02
-1.086933231353759766e+01 -3.433287516236305237e-02
-8.951502799987792969e+00 -3.109118342399597168e-02
1.135667991638183594e+01 -1.583164744079113007e-02
-1.116229343414306641e+01 -4.035590216517448425e-02
-9.346323966979980469e+00 -3.135554119944572449e-02
-9.848176002502441406e+00 -3.227251768112182617e-02
9.769832611083984375e+00 -1.387449447065591812e-02
8.951958656311035156e+00 -1.826417446136474609e-02
-9.144462585449218750e+00 -3.198885917663574219e-02
-1.190052795410156250e+01 -3.778181970119476318e-02
9.224192619323730469e+00 -1.827627047896385193e-02
9.578336715698242188e+00 -1.486425474286079407e-02
1.150448703765869141e+01 -1.938634924590587616e-02
8.984414100646972656e+00 -1.490974985063076019e-02
-1.042266559600830078e+01 -2.956693805754184723e-02
-9.710841178894042969e+00 -2.221212536096572876e-02
9.672381401062011719e+00 -1.667000912129878998e-02
-1.244114208221435547e+01 -3.566740080714225769e-02
-1.013310527801513672e+01 -1.808385923504829407e-02
-9.176894187927246094e+00 -2.842580899596214294e-02
8.686363220214843750e+00 -1.827281713485717773e-02
-1.042265701293945312e+01 -1.740343123674392700e-02
-1.031038570404052734e+01 -1.731390133500099182e-02
-9.848300933837890625e+00 -2.574342861771583557e-02
9.089101791381835938e+00 -1.785407215356826782e-02
-9.566933631896972656e+00 -2.970037609338760376e-02
